SSY,HLE,NLE,HMO,SSY-HLE,SSY-NLE,HLE-NLE,SSY-HMO,HLE-HMO,NLE-HMO,SSY-HLE-NLE,SSY-HLE-HMO,SSY-NLE-HMO,HLE-NLE-HMO,topology
4532741.426578521,4265957.4467923,4763954.208492536,4265957.4467923,0.0,0.0,0.0,0.0,266783.97946707136,0.0,0.0,231212.78223316395,0.0,0.0,"(((HLE,HMO),SSY),NLE)"
4595744.6808336,6765957.4467828,9074468.085071899,4595744.6808336,0.0,0.0,0.0,2170212.7659492004,0.0,0.0,0.0,2308510.6382891,0.0,0.0,"(((SSY,HMO),HLE),NLE)"
7716312.056353657,4276595.7446646,4276595.7446646,7716312.056353657,0.0,0.0,3868085.10636828,428368.79436007433,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))"
4431787.769132095,3702127.6595604,4353670.436153669,3702127.6595604,0.0,0.0,0.0,0.0,651542.7761677369,0.0,0.0,0.0,0.0,78117.33347842656,"(((HLE,HMO),NLE),SSY)"
3975849.0467934026,5333870.726575476,3531914.8936036,3531914.8936036,0.0,0.0,0.0,0.0,0.0,443934.15350895136,0.0,0.0,1358021.6797820737,0.0,"(((NLE,HMO),SSY),HLE)"
1882978.7233971,1882978.7233971,4411347.518068343,6482978.723379619,2528368.794671243,0.0,0.0,0.0,0.0,0.0,2071631.205311277,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
5482269.503170657,5893617.0212542,5893617.0212542,5482269.503170657,0.0,0.0,857446.80850738,1268794.3265909231,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))"
4287234.042536899,4287234.042536899,4468085.106366,4468085.106366,4936170.2127472,0.0,0.0,0.0,0.0,4755319.1489181,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
5702127.6595528005,5702127.6595528005,5807595.739339633,6122855.31593418,105468.08022300349,0.0,0.0,0.0,0.0,0.0,315259.5763817808,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
5212765.957427,5212765.957427,6478723.4042307,6985106.38295218,1265957.4468037002,0.0,0.0,0.0,0.0,0.0,506382.97872148006,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
5170212.7659378,4159574.4680693005,4159574.4680693005,5485106.38295788,0.0,0.0,1010638.2978685,0.0,0.0,0.0,314893.61702008,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
8052519.860607699,8037234.04252265,6393617.0212523,6393617.0212523,0.0,0.0,0.0,0.0,0.0,1643617.0212703499,0.0,0.0,0.0,15285.817851005742,"(((NLE,HMO),HLE),SSY)"
5531914.893596,5531914.893596,6673758.864868256,7059883.436143385,1141843.971272257,0.0,0.0,0.0,0.0,0.0,386124.5706368306,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
3787234.0425388,4882978.7233857,3787234.0425388,4882978.7233857,0.0,1731835.1744615042,0.0,0.0,636090.494146519,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))"
8180851.0637986995,5436170.2127453005,5436170.2127453005,8180851.0637986995,0.0,0.0,2917421.2510527438,172740.40031849252,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))"
4287234.042536899,4287234.042536899,2925531.9148824997,2925531.9148824997,382978.72340280004,0.0,0.0,0.0,0.0,1744680.8510572,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
3212765.9574346,6138297.8723171,3212765.9574346,6138297.8723171,0.0,3063829.7872224003,0.0,0.0,138297.8723399,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))"
8957446.8084766,5840425.5318927,5840425.5318927,9234042.5531564,0.0,0.0,3117021.2765838997,0.0,0.0,0.0,276595.7446798,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
6978723.4042288,4999999.999981,6978723.4042288,4999999.999981,0.0,612765.95744448,0.0,0.0,2591489.36169228,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))"
4478810.615940427,5138363.280831538,6872392.752101545,4478810.615940427,0.0,0.0,0.0,659552.6652102596,0.0,0.0,0.0,1734029.4712700066,0.0,0.0,"(((SSY,HMO),HLE),NLE)"
4808510.6382796,5521276.595723701,4808510.6382796,6016867.352104795,0.0,712765.9574441001,0.0,0.0,0.0,0.0,495590.75648747844,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)"
3702127.6595604,3702127.6595604,2606382.9787135,2606382.9787135,5951.45596912632,0.0,0.0,0.0,0.0,1101696.137229856,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
3382978.7233914,5255319.1489162,3382978.7233914,7457446.8084823,0.0,1872340.4255248,0.0,0.0,0.0,0.0,2202127.6595660998,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)"
2783638.4297766564,3919074.667006384,3127566.737222158,2783638.4297766564,0.0,0.0,0.0,343928.3073391186,0.0,0.0,0.0,0.0,791507.9290395455,0.0,"(((SSY,HMO),NLE),HLE)"
4946808.5106195,6074468.0850833,4946808.5106195,7053191.4893349,0.0,1127659.5744638,0.0,0.0,0.0,0.0,978723.4042516,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)"
3063829.7872224003,3063829.7872224003,5957446.808488,8627659.5744353,2893617.0212656003,0.0,0.0,0.0,0.0,0.0,2670212.7659473,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
5198581.560618543,5533115.986149187,7690322.576566522,5198581.560618543,0.0,0.0,0.0,334534.4258497926,0.0,0.0,0.0,2157206.590417335,0.0,0.0,"(((SSY,HMO),HLE),NLE)"
5031914.8935979,6563829.7872091,5031914.8935979,8382978.7233724,0.0,1531914.8936112002,0.0,0.0,0.0,0.0,1819148.9361633,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)"
4638297.872322801,5180851.0638101,5232833.481895009,4638297.872322801,0.0,0.0,0.0,542553.1914873001,0.0,0.0,0.0,51982.418255121614,0.0,0.0,"(((SSY,HMO),HLE),NLE)"
8008984.555288714,7431864.826567504,6765957.4467828,6765957.4467828,0.0,0.0,0.0,0.0,0.0,665907.3796783206,0.0,0.0,0.0,577119.7290403602,"(((NLE,HMO),HLE),SSY)"
4063829.7872186,4063829.7872186,5989361.7021049,7563829.7872053,1925531.9148863,0.0,0.0,0.0,0.0,0.0,1574468.0851004,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
2234042.553183,2234042.553183,4510638.2978552,5999999.9999772,2276595.7446722,0.0,0.0,0.0,0.0,0.0,1489361.702122,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
8171509.751032778,6106382.9787002,7978723.404225,6106382.9787002,0.0,0.0,0.0,0.0,1872340.4255248,0.0,0.0,0.0,0.0,192786.34638224615,"(((HLE,HMO),NLE),SSY)"
4670212.7659396995,3936170.212751,3936170.212751,8276595.7446494,0.0,0.0,734042.5531887,0.0,0.0,0.0,3606382.9787097,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
9138297.8723057,6425531.9148692,9138297.8723057,6425531.9148692,0.0,244680.8510629,0.0,0.0,2957446.8084994,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))"
6556495.775507,5117021.2765763,5117021.2765763,5437640.995724018,0.0,0.0,320619.7189349519,0.0,0.0,0.0,0.0,0.0,0.0,1118854.7797829825,"(((HLE,NLE),HMO),SSY)"
5968085.1063603,8042553.1914588,5968085.1063603,8042553.1914588,0.0,3259574.46807272,0.0,0.0,1185106.38297422,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))"
7947303.797842141,5127659.5744485995,5127659.5744485995,7355702.823376304,0.0,0.0,2228043.2489277036,0.0,0.0,0.0,0.0,0.0,0.0,591600.9740403051,"(((HLE,NLE),HMO),SSY)"
8925531.914859701,11166666.670170333,8925531.914859701,11613178.946764382,0.0,2241134.7521191435,0.0,0.0,0.0,0.0,446512.28233872884,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)"
5858862.779764971,6160657.330827653,5510638.2978513995,5510638.2978513995,0.0,0.0,0.0,0.0,0.0,348224.4821263363,0.0,0.0,301794.55116906593,0.0,"(((NLE,HMO),SSY),HLE)"
1425531.9148882001,3659574.4680712,3659574.4680712,1425531.9148882001,0.0,0.0,41363.92173388537,2275406.4744594386,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))"
4627659.574450499,4627659.574450499,5176880.425512243,5574213.361680945,549220.8512745088,0.0,0.0,0.0,0.0,0.0,397332.9360623199,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
3042553.1914778003,3744680.8510496,3744680.8510496,3042553.1914778003,0.0,0.0,180851.06382910002,882978.7234009,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))"
4849135.639343276,3050620.5691373437,5213351.064873806,3050620.5691373437,0.0,0.0,0.0,0.0,1798515.0702059318,0.0,0.0,364215.4253177649,0.0,0.0,"(((HLE,HMO),SSY),NLE)"
2655853.835096291,2180851.0638215,5752342.6425313335,2180851.0638215,0.0,0.0,0.0,0.0,475002.7707428759,0.0,0.0,3096488.8074350418,0.0,0.0,"(((HLE,HMO),SSY),NLE)"
6031914.8935941,7072153.83401568,6031914.8935941,6427958.249975573,0.0,396043.35606232483,0.0,0.0,0.0,0.0,0.0,0.0,644195.5841464882,0.0,"(((SSY,NLE),HMO),HLE)"
4638437.371258969,5007352.596789483,4212765.9574308,4212765.9574308,0.0,0.0,0.0,0.0,0.0,425671.41404093563,0.0,0.0,368915.225530513,0.0,"(((NLE,HMO),SSY),HLE)"
5968085.1063603,5968085.1063603,6648936.1701875,6797872.3403997,680851.0638272001,0.0,0.0,0.0,0.0,0.0,148936.1702122,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
1595744.680845,2539651.137224392,1595744.680845,2099161.4574388317,0.0,503416.7764874487,0.0,0.0,0.0,0.0,0.0,0.0,440489.67946641124,0.0,"(((SSY,NLE),HMO),HLE)"
3436170.2127528996,3744680.8510496,3744680.8510496,3436170.2127528996,0.0,0.0,3063829.7872224003,3372340.4255191,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))"
3351063.8297745,6287234.042529301,3351063.8297745,4521276.5957275005,0.0,1170212.7659530002,0.0,0.0,0.0,0.0,0.0,0.0,1765957.4468018,0.0,"(((SSY,NLE),HMO),HLE)"
3039007.092541643,3202127.6595623,3202127.6595623,3039007.092541643,0.0,0.0,2057446.80850282,2220567.375523477,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))"
4503546.098919056,5186170.21274625,5641181.198914735,4503546.098919056,0.0,0.0,0.0,682624.1135080444,0.0,0.0,0.0,455010.9859557178,0.0,0.0,"(((SSY,HMO),HLE),NLE)"
2446808.510629,1499999.9999943,1499999.9999943,3091489.36169038,0.0,0.0,946808.5106347,0.0,0.0,0.0,644680.85106138,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
7478723.4042269,4968085.106364099,8030506.888267357,4968085.106364099,0.0,0.0,0.0,0.0,2510638.2978628003,0.0,0.0,551783.4835085415,0.0,0.0,"(((HLE,HMO),SSY),NLE)"
7057446.80848382,6598404.255294075,5042553.1914702,5042553.1914702,0.0,0.0,0.0,0.0,0.0,1555851.063823875,0.0,0.0,0.0,459042.55318974506,"(((NLE,HMO),HLE),SSY)"
4627659.574450499,4627659.574450499,4982102.609555536,5999899.863806987,354443.03553056804,0.0,0.0,0.0,0.0,0.0,1017797.2538259196,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
5553191.4893406,4553191.4893444,7617021.2765668,4553191.4893444,0.0,0.0,0.0,0.0,999999.9999962,0.0,0.0,2063829.7872262,0.0,0.0,"(((HLE,HMO),SSY),NLE)"
3202127.6595623,5117021.2765763,3819148.9361557,3202127.6595623,0.0,0.0,0.0,617021.2765934,0.0,0.0,0.0,0.0,1297872.3404206,0.0,"(((SSY,HMO),NLE),HLE)"
3457446.8084974997,6978723.4042288,6978723.4042288,3457446.8084974997,0.0,0.0,3089361.70211592,6610638.29784722,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))"
3702127.6595604,5638297.872319,6448726.649975495,3702127.6595604,0.0,0.0,0.0,1936170.2127586,0.0,0.0,0.0,810428.7773373459,0.0,0.0,"(((SSY,HMO),HLE),NLE)"
2861702.1276487,1957446.8085032,1957446.8085032,5606382.978702101,0.0,0.0,904255.3191455,0.0,0.0,0.0,2744680.8510534,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
4148936.170197,4148936.170197,5450354.609553757,5450354.609553757,1816832.7585037344,0.0,0.0,0.0,0.0,515414.31840229675,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
6370534.378699196,5469223.143596238,7065878.254228469,5469223.143596238,0.0,0.0,0.0,0.0,901311.235315724,0.0,0.0,695343.8755292726,0.0,0.0,"(((HLE,HMO),SSY),NLE)"
5904255.319126501,5904255.319126501,8031914.893586501,8031914.893586501,2665957.44679838,0.0,0.0,0.0,0.0,538297.8723383801,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
4133453.6510481224,4106382.9787078,4159042.5606224937,4106382.9787078,0.0,0.0,0.0,0.0,27070.6726488333,0.0,0.0,25588.909202030423,0.0,0.0,"(((HLE,HMO),SSY),NLE)"
4247970.362749815,3585106.3829651005,3585106.3829651005,5823250.303169361,0.0,0.0,662863.9797847151,0.0,0.0,0.0,1575279.9404195459,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
6361702.1276354,6361702.1276354,7574468.0850776,7665587.481885765,1212765.9574422,0.0,0.0,0.0,0.0,0.0,91119.39652093034,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
4265957.4467923,4809130.021258322,4265957.4467923,6740797.161676513,0.0,543172.574466021,0.0,0.0,0.0,0.0,1931667.1404181917,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)"
4999999.999981,4999999.999981,5709556.980829367,6061143.981891862,709556.9808483676,0.0,0.0,0.0,0.0,0.0,351587.0010624938,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
5851063.829764999,5851063.829764999,4787234.042535,4787234.042535,401583.6421261336,0.0,0.0,0.0,0.0,1465413.4297816656,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
2925531.9148824997,1702127.6595680001,1702127.6595680001,2925531.9148824997,0.0,0.0,1695810.4691424922,472406.2138279921,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))"
3306842.6584980725,2978723.404244,5496537.956362092,2978723.404244,0.0,0.0,0.0,0.0,328119.2539349233,0.0,0.0,2189695.2978640194,0.0,0.0,"(((HLE,HMO),SSY),NLE)"
4957446.8084918,4957446.8084918,4542553.1914721,4542553.1914721,776595.7446779,0.0,0.0,0.0,0.0,1191489.3616976,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
3785542.8946664664,3202127.6595623,3202127.6595623,5424517.225511302,0.0,0.0,583415.2348914001,0.0,0.0,0.0,1638974.3319086656,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
4946808.5106195,4946808.5106195,7180851.0638025,7180851.0638025,2371632.9063739665,0.0,0.0,0.0,0.0,137590.35287181757,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
2735467.5010534353,3277664.455306694,4409365.606366223,2735467.5010534353,0.0,0.0,0.0,542196.9545724078,0.0,0.0,0.0,1131701.1510595293,0.0,0.0,"(((SSY,HMO),HLE),NLE)"
5304964.539341544,3787234.0425388,3787234.0425388,8312765.95741522,0.0,0.0,1517730.4968027433,0.0,0.0,0.0,3007801.418073677,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
4265957.4467923,4265957.4467923,10010317.236132173,4505459.718067986,239502.2709565367,0.0,0.0,0.0,0.0,0.0,0.0,5504857.518064189,0.0,0.0,"(((SSY,HLE),HMO),NLE)"
2351063.8297783,3015186.5776481167,4914276.922321752,2351063.8297783,0.0,0.0,0.0,664122.7482953487,0.0,0.0,0.0,1899090.3436098048,0.0,0.0,"(((SSY,HMO),HLE),NLE)"
4159574.4680693005,5755319.1489143,4159574.4680693005,5758518.247850458,0.0,1595744.680845,0.0,0.0,0.0,0.0,3199.099236158056,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)"
5797872.3404035,6955384.559548038,5797872.3404035,6280169.098912306,0.0,482296.75797689066,0.0,0.0,0.0,0.0,0.0,0.0,675215.4612740299,0.0,"(((SSY,NLE),HMO),HLE)"
2448877.594671545,1137510.5510595073,3618676.5436032703,1137510.5510595073,0.0,0.0,0.0,0.0,1311367.0425482083,0.0,0.0,1169798.948931725,0.0,0.0,"(((HLE,HMO),SSY),NLE)"
4808510.6382796,4808510.6382796,4329787.2340261,4329787.2340261,378723.40425387997,0.0,0.0,0.0,0.0,857446.80850738,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
4170212.7659416,4170212.7659416,4840425.5318965,4846796.189343284,670212.7659549001,0.0,0.0,0.0,0.0,0.0,6370.657926571536,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
3627659.5744543,3996049.191474177,5850030.842530961,3627659.5744543,0.0,0.0,0.0,368389.6164879618,0.0,0.0,0.0,1853981.6510567847,0.0,0.0,"(((SSY,HMO),HLE),NLE)"
2414732.9648844413,1776595.7446741,1776595.7446741,4744584.459556439,0.0,0.0,638137.2204231069,0.0,0.0,0.0,2329851.4946719976,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
5049645.390406343,4276595.7446646,4276595.7446646,5049645.390406343,0.0,0.0,923404.25531564,150354.60989304568,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))"
4553191.4893444,4553191.4893444,5744680.851042001,6085106.3829556005,1191489.3616976,0.0,0.0,0.0,0.0,0.0,340425.53191360005,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
3483794.937220804,3202127.6595623,3202127.6595623,3903042.9201979344,0.0,0.0,281667.278084036,0.0,0.0,0.0,419247.9824452154,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
4340425.531898401,5819148.9361481005,4340425.531898401,5819148.9361481005,0.0,1858772.7936099581,0.0,0.0,380049.389041109,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))"
1595744.680845,1595744.680845,4716312.056365057,4716312.056365057,3704255.31913486,0.0,0.0,0.0,0.0,583687.9432956543,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
5446808.510617601,5446808.510617601,5865736.828701114,6075200.988274788,418928.31861542934,0.0,0.0,0.0,0.0,0.0,209464.1592545232,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
6234042.5531677995,5138297.8723209,6329787.234018501,5138297.8723209,0.0,0.0,0.0,0.0,1095744.6808469002,0.0,0.0,95744.68085070001,0.0,0.0,"(((HLE,HMO),SSY),NLE)"
4680851.063812001,3457446.8084974997,3457446.8084974997,6899999.99997378,0.0,0.0,1223404.2553145,0.0,0.0,0.0,2219148.9361617803,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
4572099.48083369,5623637.030829694,4138297.8723247,4138297.8723247,0.0,0.0,0.0,0.0,0.0,433801.607977075,0.0,0.0,1051537.550740685,0.0,"(((NLE,HMO),SSY),HLE)"
4031914.8936017,8117021.2765649,4031914.8936017,6734042.5531659,0.0,2702127.6595642003,0.0,0.0,0.0,0.0,0.0,0.0,1382978.723399,0.0,"(((SSY,NLE),HMO),HLE)"
5351063.8297669,5351063.8297669,2751903.490415075,2751903.490415075,327737.8389349248,0.0,0.0,0.0,0.0,2926898.178712282,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
5021276.595725601,5021276.595725601,7319148.9361424,7319148.9361424,2442341.3595651872,0.0,0.0,0.0,0.0,144469.0196803021,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
6053191.4893387,6053191.4893387,6258120.543593241,7435723.390397277,204929.05446730639,0.0,0.0,0.0,0.0,0.0,1177602.8468040358,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
3786298.6287090164,3382978.7233914,3382978.7233914,3599042.958496962,0.0,0.0,216064.23521194494,0.0,0.0,0.0,0.0,0.0,0.0,187255.67053120333,"(((HLE,NLE),HMO),SSY)"
3861702.1276449,4630319.148918575,5336070.751043553,3861702.1276449,0.0,0.0,0.0,768617.021273675,0.0,0.0,0.0,705751.6022313606,0.0,0.0,"(((SSY,HMO),HLE),NLE)"
7760915.668055615,4840425.5318965,4840425.5318965,7510638.297843801,0.0,0.0,2670212.7659473,0.0,0.0,0.0,0.0,0.0,0.0,250277.37063734682,"(((HLE,NLE),HMO),SSY)"
9057362.743582604,2921985.8159463434,2999894.9191375365,2921985.8159463434,0.0,0.0,0.0,0.0,77909.1037231082,0.0,0.0,0.0,0.0,6057467.824445067,"(((HLE,HMO),NLE),SSY)"
5446808.510617601,5829484.4872118905,6161137.001040418,5446808.510617601,0.0,0.0,0.0,382675.97691343946,0.0,0.0,0.0,331652.5132966121,0.0,0.0,"(((SSY,HMO),HLE),NLE)"
4297872.340409201,5553918.981893789,4297872.340409201,4888297.872321851,0.0,590425.5319126501,0.0,0.0,0.0,0.0,0.0,0.0,665621.1094655558,0.0,"(((SSY,NLE),HMO),HLE)"
2195035.460629957,3694148.936156175,4523404.25530196,2195035.460629957,0.0,0.0,0.0,1499113.4755262183,0.0,0.0,0.0,829255.3191457851,0.0,0.0,"(((SSY,HMO),HLE),NLE)"
1191489.3616976,5312765.957426621,5279255.319128875,1191489.3616976,0.0,0.0,0.0,4087765.957431275,0.0,0.0,0.0,0.0,33510.638297745,0.0,"(((SSY,HMO),NLE),HLE)"
5585106.3829575,4840425.5318965,4840425.5318965,5734042.5531697,0.0,0.0,744680.851061,0.0,0.0,0.0,148936.1702122,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
5361702.127639201,5361702.127639201,3709219.8584965435,3709219.8584965435,540425.53191284,0.0,0.0,0.0,0.0,2192907.8010554966,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
8864133.155285466,8191489.361671001,7382978.723376201,7382978.723376201,0.0,0.0,0.0,0.0,0.0,808510.6382948001,0.0,0.0,0.0,672643.7931889333,"(((NLE,HMO),HLE),SSY)"
3690806.801049805,3957591.136155174,3382978.7233914,3382978.7233914,0.0,0.0,0.0,0.0,0.0,307828.0781903196,0.0,0.0,266784.3343606884,0.0,"(((NLE,HMO),SSY),HLE)"
5586832.411680899,6261377.948912377,4808510.6382796,4808510.6382796,0.0,0.0,0.0,0.0,0.0,778321.7732949147,0.0,0.0,674545.5368059473,0.0,"(((NLE,HMO),SSY),HLE)"
2776595.7446703,3744680.8510496,3744680.8510496,2776595.7446703,0.0,0.0,42553.191489200006,1010638.2978685,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))"
7349461.732950795,5829787.2340204,5829787.2340204,7127659.574441001,0.0,0.0,1297872.3404206,0.0,0.0,0.0,0.0,0.0,0.0,221802.15850979547,"(((HLE,NLE),HMO),SSY)"
10502690.613789877,5744680.851042001,5744680.851042001,9928895.182940993,0.0,0.0,4184214.3308351645,0.0,0.0,0.0,0.0,0.0,0.0,573795.4315935642,"(((HLE,NLE),HMO),SSY)"
3808520.619134464,8380859.048904323,3702127.6595604,3702127.6595604,0.0,0.0,0.0,0.0,0.0,106392.95946768082,0.0,0.0,4572338.42976986,0.0,"(((NLE,HMO),SSY),HLE)"
5631772.510616897,4489361.7021106,5361702.127639201,4489361.7021106,0.0,0.0,0.0,0.0,872340.4255286,0.0,0.0,0.0,0.0,270070.38350961206,"(((HLE,HMO),NLE),SSY)"
5534090.559553439,5115147.297852903,4631205.673386657,4631205.673386657,0.0,0.0,0.0,0.0,0.0,483941.6245726291,0.0,0.0,0.0,418943.2613813868,"(((NLE,HMO),HLE),SSY)"
5994910.29678573,6238481.428699698,5872340.4255096,5872340.4255096,0.0,0.0,0.0,0.0,0.0,122569.87095698105,0.0,0.0,243571.13223311698,0.0,"(((NLE,HMO),SSY),HLE)"
4170212.7659416,3329787.2340299,3329787.2340299,4208086.294664861,0.0,0.0,840425.5319117,0.0,0.0,0.0,37873.52921262204,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
2425531.9148844,3074468.0850947,2425531.9148844,3861702.1276449,0.0,648936.1702103,0.0,0.0,0.0,0.0,787234.0425502,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)"
1595744.680845,4909989.80849198,1595744.680845,4909989.80849198,0.0,3364984.7127531706,0.0,0.0,50739.585074275274,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))"
5872340.4255096,5872340.4255096,6457726.430826525,6238206.678699699,365866.2530837161,0.0,0.0,0.0,0.0,0.0,0.0,219519.75180767645,0.0,0.0,"(((SSY,HLE),HMO),NLE)"
4276595.7446646,3393617.0212637,3393617.0212637,4276595.7446646,0.0,0.0,1910638.2978650802,1027659.5744641799,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))"
4531914.8935998,4531914.8935998,7372340.4255039,7702127.6595452,2840425.5319041,0.0,0.0,0.0,0.0,0.0,329787.2340413,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
5198368.526575991,4627659.574450499,4627659.574450499,5327531.754235075,0.0,0.0,570708.951699959,0.0,0.0,0.0,129163.22787184961,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
4457446.8084937,4457446.8084937,4244680.851047699,4244680.851047699,840425.5319117,0.0,0.0,0.0,0.0,1053191.4893577,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
2276595.7446722,2276595.7446722,6049764.677636585,3522312.2297738492,1245716.4851016493,0.0,0.0,0.0,0.0,0.0,0.0,2527452.4478627364,0.0,0.0,"(((SSY,HLE),HMO),NLE)"
3351063.8297745,4418256.876578955,3351063.8297745,4228723.40423925,0.0,877659.57446475,0.0,0.0,0.0,0.0,0.0,0.0,189533.4722333223,0.0,"(((SSY,NLE),HMO),HLE)"
3202127.6595623,3280141.8436045568,3202127.6595623,3280141.8436045568,0.0,565957.44680636,0.0,0.0,487943.2624449543,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))"
3553191.4893482,3553191.4893482,3793568.337219627,4048481.4276441904,240376.84797781,0.0,0.0,0.0,0.0,0.0,254913.0906373292,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
2670212.7659473,1063829.7872300001,1063829.7872300001,5126270.115937967,0.0,0.0,1606382.9787173,0.0,0.0,0.0,2456057.349990667,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
3255319.1489238,3255319.1489238,5861702.127637301,6953191.48933528,2606382.9787135,0.0,0.0,0.0,0.0,0.0,1091489.36169798,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
4553191.4893444,5468085.106362199,4553191.4893444,8387234.04252132,0.0,914893.6170178,0.0,0.0,0.0,0.0,2919148.93615912,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)"
4787234.042535,5627659.5744467005,4787234.042535,5755319.1489143,0.0,840425.5319117,0.0,0.0,0.0,0.0,127659.5744676,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)"
6659574.4680598,7893617.021246601,6659574.4680598,7893617.021246601,0.0,1688131.7733978403,0.0,0.0,454089.2198918915,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))"
