SSY,HLE,NLE,HMO,SSY-HLE,SSY-NLE,HLE-NLE,SSY-HMO,HLE-HMO,NLE-HMO,SSY-HLE-NLE,SSY-HLE-HMO,SSY-NLE-HMO,HLE-NLE-HMO,topology,simulated
4623271.80932856,4623271.80932856,5053168.649280030,4677416.9977287300,54145.18840017170,0.0,0.0,0.0,0.0,0.0,0.0,375751.6515513000,0.0,0.0,"(((SSY,HLE),HMO),NLE)",1
4724965.358544490,5662019.762662060,4724965.358544490,4740867.902695450,0.0,15902.54415095230,0.0,0.0,0.0,0.0,0.0,0.0,921151.8599666170,0.0,"(((SSY,NLE),HMO),HLE)",1
5322094.601981320,5022527.166311700,5022527.166311700,5322094.601981320,0.0,0.0,4144167.345960210,3844599.910290590,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",1
4952106.734839310,5273410.67138476,4952106.734839310,5273410.67138476,0.0,1181206.6322473900,0.0,0.0,859902.695701933,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))",1
4564364.475024010,4835350.3032812900,4835350.3032812900,4564364.475024010,0.0,0.0,951493.1667166920,1222478.9949739700,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",1
4880500.895189390,5796131.875487230,4836321.956568720,4836321.956568720,0.0,0.0,0.0,0.0,0.0,44178.938620677300,0.0,0.0,915630.9802978410,0.0,"(((NLE,HMO),SSY),HLE)",1
5303428.389687080,4993760.422399120,4993760.422399120,5037646.318623210,0.0,0.0,43885.896224082900,0.0,0.0,0.0,0.0,0.0,0.0,265782.0710638760,"(((HLE,NLE),HMO),SSY)",1
6462985.1978622300,5075672.999860580,5075672.999860580,6462985.1978622300,0.0,0.0,2812878.7653086600,1425566.5673070200,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",1
4617229.439613970,4911939.453359460,4911939.453359460,4617229.439613970,0.0,0.0,2070691.087362880,2365401.1011083600,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",1
5149899.490667010,5149899.490667010,5701115.9025228500,10716644.408617100,551216.4118558410,0.0,0.0,0.0,0.0,0.0,5015528.506094290,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",1
4664862.55805584,6841673.966320970,4664862.55805584,4939250.786718160,0.0,274388.22866232200,0.0,0.0,0.0,0.0,0.0,0.0,1902423.179602810,0.0,"(((SSY,NLE),HMO),HLE)",1
4637127.907876390,4637127.907876390,5921275.438931180,5899699.953058120,1262572.045181720,0.0,0.0,0.0,0.0,0.0,0.0,21575.48587306080,0.0,0.0,"(((SSY,HLE),HMO),NLE)",1
4611196.743477360,4769524.527390220,4611196.743477360,5535473.500142440,0.0,158327.78391286900,0.0,0.0,0.0,0.0,765948.9727522130,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)",1
5910341.67043389,7522777.945251080,5042405.043834780,5042405.043834780,0.0,0.0,0.0,0.0,0.0,867936.6265991070,0.0,0.0,1612436.274817190,0.0,"(((NLE,HMO),SSY),HLE)",1
5144088.848666390,5144088.848666390,4887728.858567660,4887728.858567660,886480.968927319,0.0,0.0,0.0,0.0,1142840.959026040,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",1
5153070.493063640,4554929.710651270,4554929.710651270,7818702.505823600,0.0,0.0,598140.7824123650,0.0,0.0,0.0,2665632.012759960,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)",1
4877627.690145060,4669401.854237350,4877627.690145060,4669401.854237350,0.0,1208396.667164300,0.0,0.0,1416622.5030720100,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))",1
6175431.620407,4643416.757798340,4643416.757798340,6175431.620407,0.0,0.0,1937771.384365470,405756.52175681100,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",1
6592590.202608090,4724932.52947838,4918941.878096730,4724932.52947838,0.0,0.0,0.0,0.0,194009.34861834900,0.0,0.0,0.0,0.0,1673648.3245113600,"(((HLE,HMO),NLE),SSY)",1
5208961.108733040,5009653.880940470,5009653.880940470,5081527.318557980,0.0,0.0,71873.4376175139,0.0,0.0,0.0,0.0,0.0,0.0,127433.79017506100,"(((HLE,NLE),HMO),SSY)",1
5901936.188633410,5901936.188633410,4847154.507092590,4847154.507092590,2659611.8749192900,0.0,0.0,0.0,0.0,3714393.556460110,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",1
4622970.690944950,4622970.690944950,7379365.41268393,6049394.057526510,1426423.3665815600,0.0,0.0,0.0,0.0,0.0,0.0,1329971.3551574200,0.0,0.0,"(((SSY,HLE),HMO),NLE)",1
5120605.591489300,4631236.369133390,4631236.369133390,5120605.591489300,0.0,0.0,562930.29253838,73561.07018246590,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",1
4893920.189951850,4893920.189951850,4998674.645270230,5385212.386306530,104754.4553183750,0.0,0.0,0.0,0.0,0.0,386537.741036296,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",1
4685876.858897850,5261381.635837370,5261381.635837370,4685876.858897850,0.0,0.0,165288.90738749400,740793.6843270190,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",1
4745303.727828350,4745303.727828350,6239635.5279981100,6336797.762951990,1494331.800169760,0.0,0.0,0.0,0.0,0.0,97162.2349538872,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",1
4939540.294765360,4939540.294765360,5475025.179514330,5475025.179514330,1274479.8429985800,0.0,0.0,0.0,0.0,738994.9582496030,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",1
6443941.186195980,5287297.809565300,5222520.412276560,5222520.412276560,0.0,0.0,0.0,0.0,0.0,64777.397288736700,0.0,0.0,0.0,1156643.376630680,"(((NLE,HMO),HLE),SSY)",1
4600106.018621560,5669232.995637580,4600106.018621560,5669232.995637580,0.0,2137833.5149309200,0.0,0.0,1068706.5379149000,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))",1
4620731.533872150,4620731.533872150,8523809.67136215,5247041.680277390,626310.1464052340,0.0,0.0,0.0,0.0,0.0,0.0,3276767.991084760,0.0,0.0,"(((SSY,HLE),HMO),NLE)",1
6601917.283890090,5024547.415939940,5024547.415939940,9338662.958460630,0.0,0.0,1577369.8679501500,0.0,0.0,0.0,2736745.6745705400,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)",1
4809650.671532100,4809650.671532100,5699190.789353280,6773642.412741870,889540.117821184,0.0,0.0,0.0,0.0,0.0,1074451.6233885800,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",1
5068982.368789020,6808096.084806980,4560161.624117660,4560161.624117660,0.0,0.0,0.0,0.0,0.0,508820.7446713590,0.0,0.0,1739113.716017960,0.0,"(((NLE,HMO),SSY),HLE)",1
8342306.921050860,6375833.032971800,4950557.388318930,4950557.388318930,0.0,0.0,0.0,0.0,0.0,1425275.644652870,0.0,0.0,0.0,1966473.8880790600,"(((NLE,HMO),HLE),SSY)",1
4714445.630324250,4714445.630324250,5115167.580857580,5115167.580857580,1629468.9781368700,0.0,0.0,0.0,0.0,1228747.027603540,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",1
4491691.6591220000,4491691.6591220000,5349780.365812590,7563096.080230750,858088.7066905890,0.0,0.0,0.0,0.0,0.0,2213315.714418160,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",1
6003993.339499800,4615870.6416973800,5232676.192782250,4615870.6416973800,0.0,0.0,0.0,0.0,616805.5510848700,0.0,0.0,0.0,0.0,771317.1467175460,"(((HLE,HMO),NLE),SSY)",1
4847977.059806330,6089906.001193770,6089906.001193770,4847977.059806330,0.0,0.0,1835851.6244919000,3077780.565879330,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",1
4902063.376796210,5380950.031727900,4902063.376796210,5380950.031727900,0.0,1201759.2000925000,0.0,0.0,722872.545160806,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))",1
4681498.952801730,4712311.309013800,4681498.952801730,5127506.503769510,0.0,30812.356212071800,0.0,0.0,0.0,0.0,415195.1947557020,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)",1
4797142.208045540,5309245.310345790,4797142.208045540,6798677.394976960,0.0,512103.10230025200,0.0,0.0,0.0,0.0,1489432.084631170,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)",1
4595546.944537000,4595546.944537000,4967778.398831560,4598625.481343710,3078.5368067111200,0.0,0.0,0.0,0.0,0.0,0.0,369152.9174878560,0.0,0.0,"(((SSY,HLE),HMO),NLE)",1
4589777.889366020,6462450.799418840,6132304.383137630,4589777.889366020,0.0,0.0,0.0,1542526.4937716100,0.0,0.0,0.0,0.0,330146.4162812110,0.0,"(((SSY,HMO),NLE),HLE)",1
5278714.6821174300,5774758.161196610,5774758.161196610,5278714.6821174300,0.0,0.0,274890.31138842000,770933.7904675970,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",1
5219969.783923870,6776100.517495940,5219969.783923870,6561341.784204760,0.0,1341372.0002808900,0.0,0.0,0.0,0.0,0.0,0.0,214758.73329117500,0.0,"(((SSY,NLE),HMO),HLE)",1
4615109.777907570,5089444.977583690,5756010.571280010,4615109.777907570,0.0,0.0,0.0,474335.199676128,0.0,0.0,0.0,666565.5936963150,0.0,0.0,"(((SSY,HMO),HLE),NLE)",1
4766920.166323520,4636378.96409825,4636378.96409825,4700567.299501700,0.0,0.0,64188.33540345140,0.0,0.0,0.0,0.0,0.0,0.0,66352.86682181810,"(((HLE,NLE),HMO),SSY)",1
5062483.529823040,5062483.529823040,5239477.209052290,5239477.209052290,959130.0703323950,0.0,0.0,0.0,0.0,782136.3911031490,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",1
4662471.160249450,5396868.65595112,4662471.160249450,4690954.281105190,0.0,28483.12085573560,0.0,0.0,0.0,0.0,0.0,0.0,705914.3748459320,0.0,"(((SSY,NLE),HMO),HLE)",1
5901812.141147570,5117285.3315325200,5117285.3315325200,6822288.703802630,0.0,0.0,784526.809615058,0.0,0.0,0.0,920476.56265505,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)",1
5246971.790130810,5501332.1413089900,4784321.303768330,4784321.303768330,0.0,0.0,0.0,0.0,0.0,462650.4863624810,0.0,0.0,254360.3511781820,0.0,"(((NLE,HMO),SSY),HLE)",1
4663485.8488379700,4616291.783279110,4616291.783279110,4663485.8488379700,0.0,0.0,3221973.0577589400,3174778.992200070,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",1
4593108.393469230,4593108.393469230,4580710.2029951500,4580710.2029951500,2682814.0601281000,0.0,0.0,0.0,0.0,2695212.2506021800,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",1
5018385.4511660600,4783827.293248990,5018385.4511660600,4783827.293248990,0.0,3225450.60357633,0.0,0.0,3460008.761493400,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))",1
5529680.884401990,4751403.187527580,4858089.375319670,4751403.187527580,0.0,0.0,0.0,0.0,106686.18779209000,0.0,0.0,0.0,0.0,671591.5090823170,"(((HLE,HMO),NLE),SSY)",1
6188016.255945160,4948180.29387644,4652888.534798900,4652888.534798900,0.0,0.0,0.0,0.0,0.0,295291.75907754500,0.0,0.0,0.0,1239835.9620687200,"(((NLE,HMO),HLE),SSY)",1
4900731.091527710,4724105.645087900,5672623.642750260,4724105.645087900,0.0,0.0,0.0,0.0,176625.4464398070,0.0,0.0,771892.5512225550,0.0,0.0,"(((HLE,HMO),SSY),NLE)",1
4594031.224807970,4703220.3068851700,5273544.453795740,4594031.224807970,0.0,0.0,0.0,109189.08207720400,0.0,0.0,0.0,570324.1469105600,0.0,0.0,"(((SSY,HMO),HLE),NLE)",1
4533569.997789210,4533569.997789210,4771364.512993870,5324369.804406050,237794.51520465700,0.0,0.0,0.0,0.0,0.0,553005.2914121800,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",1
6143655.467213300,4708536.868892540,5827809.563462420,4708536.868892540,0.0,0.0,0.0,0.0,1119272.6945698800,0.0,0.0,0.0,0.0,315845.9037508750,"(((HLE,HMO),NLE),SSY)",1
4658747.582195310,4658747.582195310,4591847.818866400,4591847.818866400,1830144.6284437900,0.0,0.0,0.0,0.0,1897044.3917727100,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",1
4939210.123597260,10831103.6593638,4939210.123597260,7117994.185264390,0.0,2178784.061667140,0.0,0.0,0.0,0.0,0.0,0.0,3713109.4740994100,0.0,"(((SSY,NLE),HMO),HLE)",1
6802737.130286320,4684736.220924720,4684736.220924720,7631213.213490610,0.0,0.0,2118000.909361600,0.0,0.0,0.0,828476.0832042960,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)",1
5503812.929348890,5503812.929348890,5114548.7713725000,5114548.7713725000,315813.5665081820,0.0,0.0,0.0,0.0,705077.7244845690,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",1
6533550.448349260,5467808.6785620800,6055892.6901408,5467808.6785620800,0.0,0.0,0.0,0.0,588084.0115787190,0.0,0.0,0.0,0.0,477657.7582084580,"(((HLE,HMO),NLE),SSY)",1
4969275.138772850,4969275.138772850,5305842.891019600,5974151.551364360,336567.75224675400,0.0,0.0,0.0,0.0,0.0,668308.6603447540,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",1
5507566.748978720,4697569.346098520,5507566.748978720,4697569.346098520,0.0,10227.530768823300,0.0,0.0,820224.9336490310,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))",1
5261876.847185920,5261876.847185920,5589634.068337170,5656259.692448980,327757.2211512520,0.0,0.0,0.0,0.0,0.0,66625.6241118031,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",1
6421222.324469650,6421222.324469650,5213807.968138730,5213807.968138730,158450.20097527700,0.0,0.0,0.0,0.0,1365864.5573062000,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",1
4799877.896588830,4540016.322523920,4540016.322523920,4799877.896588830,0.0,0.0,1393422.1452896700,1133560.5712247700,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",1
4550185.278055800,4550185.278055800,7558165.305472810,4783915.332356950,233730.0543011520,0.0,0.0,0.0,0.0,0.0,0.0,2774249.973115860,0.0,0.0,"(((SSY,HLE),HMO),NLE)",1
5097063.10553284,5097063.10553284,5640708.183483890,6208368.096615190,543645.0779510460,0.0,0.0,0.0,0.0,0.0,567659.9131313050,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",1
5241374.1827319700,5241374.1827319700,5695978.98836871,7326552.672569020,454604.8056367430,0.0,0.0,0.0,0.0,0.0,1630573.684200310,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",1
4515490.830162580,4515490.830162580,4789611.8787737300,4789611.8787737300,1531257.4369566900,0.0,0.0,0.0,0.0,1257136.3883455400,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",1
4921709.666714890,4921709.666714890,5164266.260227190,5164266.260227190,1216300.6391802100,0.0,0.0,0.0,0.0,973744.04566792,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",1
4766111.7344985500,4995600.1752452400,6105985.1476759900,4766111.7344985500,0.0,0.0,0.0,229488.44074669300,0.0,0.0,0.0,1110384.972430750,0.0,0.0,"(((SSY,HMO),HLE),NLE)",1
4613460.695278830,4687290.353413320,4613460.695278830,4615418.53302309,0.0,1957.8377442577800,0.0,0.0,0.0,0.0,0.0,0.0,71871.82039023120,0.0,"(((SSY,NLE),HMO),HLE)",1
4708384.082889680,9775379.597681600,8568271.77223156,4708384.082889680,0.0,0.0,0.0,3859887.689341880,0.0,0.0,0.0,0.0,1207107.825450040,0.0,"(((SSY,HMO),NLE),HLE)",1
5194894.284731480,5299860.784216390,5299860.784216390,5194894.284731480,0.0,0.0,723660.7312693340,828627.2307542430,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",1
4849554.604031330,5609368.431485020,4849554.604031330,7551777.842285520,0.0,759813.827453689,0.0,0.0,0.0,0.0,1942409.4108005000,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)",1
4551714.1516891500,4563428.486217100,4551714.1516891500,4606360.835430160,0.0,11714.334527952400,0.0,0.0,0.0,0.0,42932.349213059700,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)",1
4732750.058473260,4732750.058473260,5421529.091734370,4860406.561189870,127656.5027166100,0.0,0.0,0.0,0.0,0.0,0.0,561122.5305445070,0.0,0.0,"(((SSY,HLE),HMO),NLE)",1
6013871.085515080,4751906.888599060,5895904.714593960,4751906.888599060,0.0,0.0,0.0,0.0,1143997.825994900,0.0,0.0,0.0,0.0,117966.37092112500,"(((HLE,HMO),NLE),SSY)",1
4597772.432788090,4750155.9627352900,4597772.432788090,5790369.784680410,0.0,152383.52994720000,0.0,0.0,0.0,0.0,1040213.8219451200,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)",1
4585755.934790400,4585755.934790400,4564791.412326440,4564791.412326440,1775678.9902141000,0.0,0.0,0.0,0.0,1796643.512678050,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",1
7140996.710419420,5820168.12846338,4575292.479768260,4575292.479768260,0.0,0.0,0.0,0.0,0.0,1244875.6486951200,0.0,0.0,0.0,1320828.5819560400,"(((NLE,HMO),HLE),SSY)",1
5188158.659418470,7055573.584757850,4783882.267259970,4783882.267259970,0.0,0.0,0.0,0.0,0.0,404276.3921585000,0.0,0.0,1867414.9253393800,0.0,"(((NLE,HMO),SSY),HLE)",1
5017860.712580770,6331225.330405550,5584183.726667400,5017860.712580770,0.0,0.0,0.0,566323.014086628,0.0,0.0,0.0,0.0,747041.6037381490,0.0,"(((SSY,HMO),NLE),HLE)",1
4929344.691917520,5917313.8494962,4929344.691917520,4968457.532537390,0.0,39112.84061987050,0.0,0.0,0.0,0.0,0.0,0.0,948856.316958806,0.0,"(((SSY,NLE),HMO),HLE)",1
4911784.501419850,4782838.554155210,4782838.554155210,5131349.447116370,0.0,0.0,128945.94726463900,0.0,0.0,0.0,219564.9456965200,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)",1
4755728.528843710,4900151.156074930,4755728.528843710,5890395.460180220,0.0,144422.62723122100,0.0,0.0,0.0,0.0,990244.3041052970,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)",1
4905315.246224470,4905315.246224470,5866651.375921780,6214577.738304100,961336.1296973030,0.0,0.0,0.0,0.0,0.0,347926.3623823270,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",1
4793342.636045320,4671674.373332540,4671674.373332540,8149056.271839400,0.0,0.0,121668.262712773,0.0,0.0,0.0,3355713.6357940800,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)",1
4810799.746935770,4560108.112664580,4560108.112664580,5027697.893634360,0.0,0.0,250691.63427118900,0.0,0.0,0.0,216898.14669859500,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)",1
4531201.070654230,5259609.58152183,4531201.070654230,6431298.571183190,0.0,728408.5108675980,0.0,0.0,0.0,0.0,1171688.9896613600,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)",1
4851625.944255590,5489328.019182770,4851625.944255590,5064410.550283090,0.0,212784.60602750100,0.0,0.0,0.0,0.0,0.0,0.0,424917.4688996860,0.0,"(((SSY,NLE),HMO),HLE)",1
4542754.765145340,4542754.765145340,6297835.203200120,5145711.98452551,602957.2193801720,0.0,0.0,0.0,0.0,0.0,0.0,1152123.2186746100,0.0,0.0,"(((SSY,HLE),HMO),NLE)",1
4624948.88412269,5641916.091806230,5641916.091806230,4624948.88412269,0.0,0.0,1523428.8626389500,2540396.07032249,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",1
5488467.934084390,5487165.262572470,5488467.934084390,5487165.262572470,0.0,558176.8997555660,0.0,0.0,559479.5712674880,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))",1
6739010.728079720,5373218.336053010,5373218.336053010,5514086.003943410,0.0,0.0,140867.66789040100,0.0,0.0,0.0,0.0,0.0,0.0,1224924.7241363100,"(((HLE,NLE),HMO),SSY)",1
4780042.626868860,4780042.626868860,5057279.400744570,5057279.400744570,761952.8837961980,0.0,0.0,0.0,0.0,484716.1099204920,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",1
4812718.767135390,4661139.292921010,5648848.541407710,4661139.292921010,0.0,0.0,0.0,0.0,151579.4742143840,0.0,0.0,836129.7742723130,0.0,0.0,"(((HLE,HMO),SSY),NLE)",1
5190763.315649300,4692840.047997110,4692840.047997110,5190763.315649300,0.0,0.0,1136577.2821129200,638654.014460736,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",1
4802953.499459040,5015132.755216420,4802953.499459040,5015132.755216420,0.0,524821.7159783180,0.0,0.0,312642.4602209370,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))",1
5107172.111729200,5107172.111729200,4584611.805483780,4584611.805483780,130021.94417522500,0.0,0.0,0.0,0.0,652582.2504206410,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",1
5111511.95110667,5164225.161230620,5111511.95110667,6698149.042435010,0.0,52713.21012394710,0.0,0.0,0.0,0.0,1533923.8812043900,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)",1
4511480.7060451800,4511480.7060451800,4663741.38615984,5271207.221462230,152260.68011465900,0.0,0.0,0.0,0.0,0.0,607465.835302391,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",1
4578092.262135500,4578092.262135500,5078195.051595600,6169328.509985540,500102.7894601040,0.0,0.0,0.0,0.0,0.0,1091133.4583899300,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",1
5393848.580561210,4541617.291144440,4541617.291144440,5372366.631179700,0.0,0.0,830749.340035257,0.0,0.0,0.0,0.0,0.0,0.0,21481.94938150650,"(((HLE,NLE),HMO),SSY)",1
6270448.853226040,4558389.075666950,4964426.195479240,4558389.075666950,0.0,0.0,0.0,0.0,406037.11981229200,0.0,0.0,0.0,0.0,1306022.657746800,"(((HLE,HMO),NLE),SSY)",1
4538738.678692580,6496972.945340060,4538738.678692580,4853140.982910810,0.0,314402.3042182310,0.0,0.0,0.0,0.0,0.0,0.0,1643831.9624292500,0.0,"(((SSY,NLE),HMO),HLE)",1
4499958.763240950,4499958.763240950,8521520.927972510,5541624.607254930,1041665.8440139700,0.0,0.0,0.0,0.0,0.0,0.0,2979896.3207175900,0.0,0.0,"(((SSY,HLE),HMO),NLE)",1
5534565.763410350,5055763.924640280,5534565.763410350,5055763.924640280,0.0,157292.0817529130,0.0,0.0,636093.9205229830,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))",1
4852143.506823180,4664166.779623920,4664166.779623920,4755873.727766040,0.0,0.0,91706.94814211970,0.0,0.0,0.0,0.0,0.0,0.0,96269.77905714080,"(((HLE,NLE),HMO),SSY)",1
4701645.539578690,5121590.349210860,5044923.638002940,4701645.539578690,0.0,0.0,0.0,343278.0984242440,0.0,0.0,0.0,0.0,76666.7112079245,0.0,"(((SSY,HMO),NLE),HLE)",1
5401377.966827370,5401377.966827370,4584636.946900100,4584636.946900100,1297885.240246280,0.0,0.0,0.0,0.0,2114626.260173550,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",1
5253256.904067830,6133853.896870210,4755114.293241510,4755114.293241510,0.0,0.0,0.0,0.0,0.0,498142.6108263130,0.0,0.0,880596.9928023860,0.0,"(((NLE,HMO),SSY),HLE)",1
6278839.6850682700,4807615.731207050,4807615.731207050,5196862.644881870,0.0,0.0,389246.91367481600,0.0,0.0,0.0,0.0,0.0,0.0,1081977.040186400,"(((HLE,NLE),HMO),SSY)",1
4594627.804506450,7543914.470874980,5088830.063364490,4594627.804506450,0.0,0.0,0.0,494202.25885804,0.0,0.0,0.0,0.0,2455084.4075104900,0.0,"(((SSY,HMO),NLE),HLE)",1
4840470.321645420,5695638.624364620,4840470.321645420,5695638.624364620,0.0,1766076.5174619100,0.0,0.0,910908.2147427090,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))",1
4565651.68755483,5285321.831216640,4565651.68755483,4732243.2969418600,0.0,166591.60938703100,0.0,0.0,0.0,0.0,0.0,0.0,553078.5342747810,0.0,"(((SSY,NLE),HMO),HLE)",1
4556725.674502240,6562242.641701810,4556725.674502240,6236594.499978880,0.0,1679868.8254766300,0.0,0.0,0.0,0.0,0.0,0.0,325648.1417229380,0.0,"(((SSY,NLE),HMO),HLE)",1
5380955.685256940,5045356.163593250,4893051.617064290,4893051.617064290,0.0,0.0,0.0,0.0,0.0,152304.54652896300,0.0,0.0,0.0,335599.5216636910,"(((NLE,HMO),HLE),SSY)",1
4861969.152900240,5188168.3001367800,6112906.904059770,4861969.152900240,0.0,0.0,0.0,326199.1472365360,0.0,0.0,0.0,924738.6039229950,0.0,0.0,"(((SSY,HMO),HLE),NLE)",1
4724106.217504230,4603440.107131220,4603440.107131220,4663848.0961969400,0.0,0.0,60407.989065716900,0.0,0.0,0.0,0.0,0.0,0.0,60258.121307290300,"(((HLE,NLE),HMO),SSY)",1
4784956.8523549100,5272463.579772300,5495048.983210060,4784956.8523549100,0.0,0.0,0.0,487506.72741739800,0.0,0.0,0.0,222585.40343775500,0.0,0.0,"(((SSY,HMO),HLE),NLE)",1
4514347.356929990,4514347.356929990,7033371.170925320,5310100.73461531,795753.3776853170,0.0,0.0,0.0,0.0,0.0,0.0,1723270.436310010,0.0,0.0,"(((SSY,HLE),HMO),NLE)",1
5322617.635079440,4779876.348587220,4779876.348587220,5189852.181714850,0.0,0.0,409975.83312763500,0.0,0.0,0.0,0.0,0.0,0.0,132765.45336458400,"(((HLE,NLE),HMO),SSY)",1
4693577.085878380,8564349.742580530,4693577.085878380,5549842.912799910,0.0,856265.826921536,0.0,0.0,0.0,0.0,0.0,0.0,3014506.8297806200,0.0,"(((SSY,NLE),HMO),HLE)",1
7274643.396036680,4663211.797903060,4663211.797903060,4972034.2551926,0.0,0.0,308822.45728953600,0.0,0.0,0.0,0.0,0.0,0.0,2302609.1408440700,"(((HLE,NLE),HMO),SSY)",1
4729489.331082360,4892636.80133505,4892636.80133505,4729489.331082360,0.0,0.0,314122.0796204000,477269.5498730930,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",1
4969700.169359310,5659080.263637440,4969700.169359310,5288869.223418430,0.0,319169.0540591170,0.0,0.0,0.0,0.0,0.0,0.0,370211.04021901100,0.0,"(((SSY,NLE),HMO),HLE)",1
4956962.170110500,8953035.988043360,4956962.170110500,6160612.764286870,0.0,1203650.5941763700,0.0,0.0,0.0,0.0,0.0,0.0,2792423.223756490,0.0,"(((SSY,NLE),HMO),HLE)",1
4525287.980784630,4525287.980784630,4977289.68687865,5464018.840801240,452001.70609402400,0.0,0.0,0.0,0.0,0.0,486729.153922589,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",1
4621581.029541700,4621581.029541700,5280416.347431670,5397148.216911040,658835.3178899680,0.0,0.0,0.0,0.0,0.0,116731.86947936700,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",1
